"OTUID"	"WM13"	"WM14"	"WM15"	"WM16"	"WM20"	"WM21"	"WM22"	"WM23"	"WM24"	"WM25"	"WM26"	"WM27"	"WM28"	"WM29"	"WM30"	"WM43"	"WM44"	"WM45"	"WM46"	"WM48"	"WM49"	"WM50"	"WM51"	"WM52"	"WM53"	"WM55"	"WM56"	"WM57"	"WM58"	"WM60"
"e0e752963bc2039ed7f8873b0c328495"	0	0	0	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8ea9647a488d1cf7f69de20e0993f929"	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	3	0	4	10	5	0	0	5	2	0	1	6	6	0	2
"04534cdcfc0cb1f4481c7229d9e4e430"	0	0	0	0	0	0	0	0	6	6	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"b0112e4db4abaf5350033edc6984011a"	0	0	0	1	0	0	1	0	1	4	4	2	8	2	8	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
"b94ef006ccae1cdf7a4ec9cdacc4978f"	0	0	0	0	3	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01c72f31437824e062a317dd74144108"	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"1aa4f99c80a0a1c912169c466d28254a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	3	3	7	3	12	43	5
"1162fb0a6b51f2513f3fdcee4ce0922c"	0	0	0	0	0	0	0	2	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ec103ca392463f4352fb0d8ea82bb308"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
"d22585b50fe3336f9b5bf74b7361624c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0
"b5836e9ca22f9ce9283af3bd2e0b0535"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"2b85eb4ca322fe743c7099617fd61ff0"	2	0	0	1	0	4	0	0	0	0	0	0	0	0	0	2	2	3	0	1	0	0	0	0	0	0	0	0	0	0
"6db40ece7839c873e8b4bdeac4e8d846"	0	0	5	2	4	7	3	1	0	0	0	0	0	0	0	0	3	3	7	1	2	2	0	1	1	0	0	1	0	3
"f326e81fdeaa52044d383cc2fb6e403e"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	2	0	0	1	1	0	0	1
"b21764a65990e84f9ab1ffe966de6119"	0	0	0	0	2	4	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"78b66af4e2bdca82bdfb02c970ff9658"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	2	0	0	0	0
"ce92a467c0535caefba6ece4adf3ad18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	4	0	6	0	0	11	4	9	0	0	3	2	2	1
"6b41541fe4eda8eb56f2a79e065109b3"	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"0fd57e8319a17d5be23cc5b9ad405a7f"	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	3	12	0	7	3	0	0	0	0	0	0	0	0	0	0
"8905452a6ef294c09fec4f3128a150f1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0
"956397197ee82eac6c9c70527e68f750"	0	0	0	0	0	0	0	0	1	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c9ef06f60d5db5d4ab0a25f93f7e9b40"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	1	0	0	0	0	1	1
"83a63cb310aabda671c0326ea28a6666"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	20	11	8	0	0	0	0	0
"f6cd04191a5b910b23d5a861fb4b2fcd"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
"561abaae42580fdf07b7bb14fa2707bc"	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"44cfec0f62203cc9fd522de3ab8d516c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0
"1c0274201d3689000c903a17a4ce1ed4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	3	0	0	0	0	0	0	0
"152df487047a637262f82aa61d3d6aab"	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3c5273d868ead850ea80a7853b445534"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0
"00ece6df8918b49f512c1cf3f9f3f703"	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	1	1	3	0	0	0	6	1	0	0	0	0	0	2
"5133abdfc6f68d7eac582f6c68999d9e"	0	0	0	0	0	0	0	0	0	6	1	4	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"41fcd7df0ad86b777cfd10ab97c9e10b"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	3	0	0	2	0	0	0	0	0	0	0	0	0	0
"e63f20eea6cd40a488de8467f0d25cfb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
"5ab48f0aab7e44cc62386473843cbeae"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9da19e126a6a7b5456d9c1b08755097e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	3	5	5	6	6	9	5	0	4	0
"136694cb441f2c71ee7e3cda3012b613"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	1	25	44	39	2	7	12	0
"30ff8d2e3fbb6eb82ce26f855d0c07c5"	2	0	4	1	0	0	2	0	0	0	0	0	0	0	0	2	0	1	3	0	0	0	2	0	0	0	0	0	0	0
"13b836764d370290e213a32def4210d4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	4	0	2	0	4	5	4	0
"6c01a47e126e5daed7342e735dc0921f"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
"118b03ee97fa7d7d4192e6ce8c99be95"	0	0	0	0	0	0	0	0	0	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3859bd13b53b9ca4617d7afe999bda4f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
"a65da1bd474ada3c404f71c817b823e6"	0	2	11	1	0	0	2	5	0	0	0	0	0	0	0	0	0	0	4	0	2	0	4	1	0	0	0	5	0	0
"22be4a44fab4f859a84ec8f33d9c8ef2"	11	7	5	2	1	0	0	0	0	0	1	0	0	0	0	5	3	2	8	1	6	1	9	6	1	0	1	2	0	9
"31165066115383191784dc9429f37adb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	5	2	2	0	0	1	0	2
"955406bf46bb41dcaaeac39319802961"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e9b729e061557e65aefb363edcba5ef9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"b845b5a164d920589d65e774c2f30ff1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	13	0	0
"df63d0bb8cbcf068893d08c984bc52ee"	7	0	13	17	0	0	3	0	0	0	0	0	0	0	0	25	13	15	19	12	0	0	0	0	1	0	1	4	1	4
"02e4acdb2b69a659a7f15d1b5fb98117"	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"a9b2158f410a574964a4166d3f208cc9"	0	2	0	3	0	3	0	0	0	0	2	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	1	0	2
"9f1edf2cf05e6faad346a96d967c7704"	0	0	0	0	0	0	0	0	15	35	10	90	49	15	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"266f937eb028eacf1a53c1d68e858d41"	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	1	0	0
"189b5762d608063653caef4fb0e1fa24"	0	0	0	0	0	0	0	0	1	3	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"289d82b1baec258a1515c89fb2285046"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0
"ee9d5b1124538b88763e70fa08bea0ae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"6c9474729062db3525ceb4f3e8f93185"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	2	2	0	11	0
"675c4e88bfae76452b878e72ab567b42"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
"1667e5fb90344358666bb44b176c2327"	0	2	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	13	2	1	0	0	0	0	0	0	0
"aceb1e8e28d92125e1e5070a740c08ba"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
"2d7ed3e557c887ea27a9326c6ff5f2a2"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
"fd8e41eb0080b666a4557e3dca1dfc08"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8bd7a648080b30572e5e6a1f62a2a92e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
"2249d073917a928744707e63d964844b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"1313ae0a088fcad5eb24c4642be817c0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	1	0
"47d57186c57084a1f3e49f5ceb4d5e85"	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
"78c1286db65850d66e5ae5fbc7ec9c87"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1
"590e8eeb8b628890955f0006f8f7bff3"	0	3	2	0	3	3	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"0e51e0b7c61652c82783082bbaa25b86"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
"5bf9d7eadf5616280e778a48197e2cb8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	3
"954795f6fcb916e8aa53d100d5d10408"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
"14dc2c1ec7f442c1f645d8a1952712aa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	4	1	1
"f53b20bbf39266d407fd35fdcb9b5499"	0	0	0	0	0	0	0	6	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0
"88171a08eac332bf621061b3c2a10a75"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	21	8	0	5	0	151	0	0	0	4
"ac38ae3450c64c0fa7fbe83dd4fd6ae2"	0	0	0	0	0	0	0	0	1	1	0	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"db87c3a07669665c51f8f345465362d8"	0	2	0	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3e5ca1c6667ea9cf78f509f4e33e0d45"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
"ee218308c6ddb0048f852367039d4526"	0	0	0	0	0	0	0	0	7	21	20	27	19	23	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"01eaf7fc04aca10026d6b990d7f4c809"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"55a1a61ab748b97f46963acdd11e3d59"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	2	0	0	1
"4f95f7a037d7c18659a88ded4ba8e513"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0
"216e06ae5748306b49d367300d184e3f"	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	2	0	6	1	0	2	0	6	2
"c20a69c21e9fd9ef8a9c824e10342783"	3	3	9	4	4	7	6	3	6	0	1	0	1	9	3	0	1	6	3	0	0	0	0	0	0	0	0	0	0	0
"5222b1d5d2376800f6f1fe4c356d1104"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	5	0	0	0	0	0	0
"f3e0863eff13aa37d317b0f4c1b0ffff"	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"38d7990465cd1d104ee684165fea0f00"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
"5f65bff305e3a05db0b9b61ab838b16e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0
"c222396a2bcbebcec617c9bc4986a3af"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	2	0	0	0	1	1	0	0	0	0	0	0
"0fc8af238e6c3cba26c6527dc05502f7"	0	0	2	16	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4ab5337a7dc7baa793adf596039122ea"	0	3	1	1	0	1	4	4	0	0	0	0	0	0	0	3	0	0	2	0	1	0	0	0	0	0	2	0	0	3
"c558d3c809a1aa62d7b4a1682a37e542"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	10	2	0	0	0	0	0
"885f79d906a625eb8f993845f04b2ccc"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1
"e4971f512b669351ecc239911e39b529"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	4	0	0
"b57ae9f828932536d100ff386b534128"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
"a2df557c0058c75bf66d14f003b60025"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	4	0	0	0	0	0	0	0	0	0	0
"2c69464d54c63ea74d7ffe87b0a229d6"	0	4	5	2	0	0	3	4	0	0	0	0	0	0	0	0	4	0	0	4	3	7	4	2	9	4	2	8	3	4
"3344507d198ec53be8f0648ad55c9e43"	0	0	0	0	9	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7f39e201c47b2ed8157cda668b0751e9"	2	2	0	1	0	0	1	0	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6fc3e6f7c41dc9a01c6734a50309f581"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	1	0	0
"5152f60b011da6cc6b1a47ac2b542afe"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	1	1	0	0
"1618003a92e824aac4c4f413856b2e1f"	1	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ba8a1b7226ca96b8eb3fb7c27cf93349"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3b85f1af3ac81d2f3df802ab231b2b40"	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	2	10	9	2	0	0	1	0	0
"96a7a2e98ac13cc1bc8107948c72e017"	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ee4d0ea5d8cef61ac2834e2d5e7ba26b"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
"0772bf7379ef9465380a6a53f2cdbb8f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	0	1	0	5	0	0	0	0	0	0	0
"6754625c0b0ce6bdb6e1b09b262a1494"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	1	1	2	0	2	0	0	0
"22e650ed4b516bf867136b922e72a997"	4	3	7	7	7	6	6	8	5	0	11	1	0	6	3	3	0	2	0	0	0	0	0	0	0	0	1	0	0	0
"2a74724e6cb57c964a6446d0fd32027a"	0	2	1	1	1	1	1	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
"64f50d3ae2b37d9ba54da71223ba3bc5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"43b91c767c0e8455f4d346af96c64290"	2	0	0	2	2	0	0	0	0	2	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7b7224d00367af3af6bec70452d57511"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	4	0
"c615a0a5d1c8ebcfd3b135255414a96a"	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	5	4	0	0	0	2	0	1	5	0	0
"2d2b8643e24ddc4d4c780896bbb04ff7"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	3	0	0	0	0	0
"c0963b21f8f7826499a0d5c51df7016b"	0	0	0	0	0	0	0	0	105	12	2	10	14	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"843f3fa5b41cd4155424da0d4b91b60f"	15	7	20	13	22	17	12	22	19	9	13	2	1	5	0	14	7	12	1	6	2	1	3	3	0	3	2	3	4	6
"8eb99933423c3561fea0bd7c708927df"	0	0	1	1	1	6	2	2	0	0	0	0	0	0	1	3	5	2	6	8	1	0	0	5	0	8	1	2	13	3
"b85e188926dd3aec91b731209d3d1403"	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"32e20981e7b85e6771a5a185fa072504"	0	0	0	0	0	0	0	0	6	9	1	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"481c80246db80e0892e24c52e558d475"	0	0	0	1	3	7	2	2	0	0	1	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
"1ac13cdebee6ff334076d29de6e7d521"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0
"860d6ea69cac1b3fa8ad621e5aa57d2e"	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"0cef0fa4d4b3da6ed7ae59b0ec2551e5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	7	3	0	0	0	0	0	0	0	0	0	0
"4c810e7a657955decf534cec2295ac8a"	0	0	0	2	2	2	0	0	1	0	0	0	0	0	4	1	0	1	0	2	0	0	0	0	0	0	0	2	0	0
"9f949cb6c6630974c4e132ed5654c66e"	0	0	1	0	2	2	0	0	0	0	0	0	2	0	2	3	0	1	1	0	0	1	2	0	0	0	0	0	0	0
"ef2999921dc55690ac4bf847ca198981"	0	0	0	0	0	0	0	0	0	6	0	3	1	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"af49381f69a0fb2d774020bae620b1d6"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	3	1	0	0	0	0	1	0
"4750dfe83422f7fe5d4ef53158f6b947"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"74f1d90b77296a7f84cd2da8ad3cf7bc"	4	4	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6dc8c19e704e5804a13723dcc7ce997b"	0	0	0	0	0	0	1	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"025be0bd7fd6aa3fb21f0f203b839e01"	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"81cf9a37ce19470fd92ceae97feea97f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
"f0d2e663a096dc95646a092e9b8da667"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
"41520bbe4e9f359e0d6cd68e900dfe3b"	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"cbf3eca43af5e611841cb3f9466dd623"	8	2	1	2	2	2	0	2	1	0	5	0	0	1	0	8	0	2	2	2	0	0	2	0	0	0	0	0	1	0
"5446ca3afc4e6ebb425cf91a10cb6e35"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	5
"891b8f2196f8970771eb3fc35c0fc147"	2	0	0	3	4	0	0	0	5	5	13	8	16	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ac2a4526e629eb1ef03940bd670c20d9"	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	15	3	2	2	17	5	1	0	2	0
"7fddd3f4fb1da51f1d667f28e2898f2b"	0	0	0	0	0	0	0	0	0	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9824d70105ac7b4c98061008a75bdf2e"	0	4	0	0	0	0	0	0	5	2	1	2	0	3	0	0	0	0	0	0	0	2	0	1	0	0	1	2	0	2
"8242df8cbbd99892ece6297e2b08bcfe"	0	0	0	0	0	0	0	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ea48bd3cbd996babd266fe714d34e82e"	1	0	0	1	0	0	2	2	0	3	0	0	1	2	1	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0
"afa284648ff48ab0d24ef636d53859ad"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	2	4	1	2	0	0	3	0	0
"938cb6ca32de65c1724117d2fefd7531"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
"2e9480aa1c2f41a5c0fb5f90ed4650a3"	1	1	5	2	5	1	0	6	0	0	0	0	0	2	9	3	5	19	6	4	11	10	7	23	11	2	8	2	7	8
"aabb3fd5ba7fc78c5dc7a29ead16b546"	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0
"fa484f7ebe7fe4a2598b44d28781fd1c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"1508cd630f4951f8783bb85a0c369e06"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
"798345c1bf2d0c48bc33c5f41a87e8a9"	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	7	0	3	0	1	0	2	0	0
"03e6444061eb2b55ef2779b6ceda0038"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0
"3135ace04442bf008687bb0a40888480"	3	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"a17f5825920f71e4c89721486ca145a1"	0	0	0	0	0	0	0	0	1	10	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"aab821c917a52e3b437b0e890e65a1fa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	2	0	0
"9f342f7bc85043907a707f17f090ed4c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"bde9d952bab214313a0425dba2895557"	5	2	7	5	0	4	4	3	0	0	0	0	0	0	0	5	5	5	9	2	2	0	1	0	2	0	1	5	0	1
"70015d63325c53366fa1cd262db24a73"	3	5	0	0	0	0	0	0	3	4	14	4	0	4	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
"cdb6a07cfc67a1147a85e120937c7846"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0
"5bf3e3100f87b7d6006c664e92a313c3"	14	7	4	0	0	3	2	4	0	0	0	0	0	0	0	1	0	0	1	6	0	0	0	0	0	0	0	2	0	0
"974b3772b8253da9626db6c1f609724f"	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
"767b806d25684a20a5a863bb7df713c0"	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0
"c6d8809ee7bbc33de14e6cd0e65128be"	0	0	0	0	0	0	0	0	1	0	0	0	3	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"2a2133b680af945c51e6132fe9a2fe1c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
"69923f4710c40189255f7323d2c0d1db"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
"b90d584607b56d891f87e9d67154bb5a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
"f80e966bba2de41cdb522b017ef5970f"	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
